date,demanda,es_fin_de_semana,is_feb_29,mes_sin,mes_cos,dia_sin,dia_cos,dia_de_semana_sin,dia_de_semana_cos,flg_despues_llegada_competencia,anio,mes,dia,q1,q3,iqr,lower_bound,upper_bound,is_outlier_low,is_outlier_high
2020-09-02,75.0,0,False,-1.0,-1.8369701987210297e-16,0.39435585511331855,0.9189578116202306,0.9749279121818236,-0.22252093395631434,0,2020,9,2,63.0,77.0,14.0,42.0,98.0,False,False
2020-09-03,84.0,0,False,-1.0,-1.8369701987210297e-16,0.5712682150947923,0.8207634412072763,0.43388373911755823,-0.900968867902419,0,2020,9,3,63.0,77.0,14.0,42.0,98.0,False,False
2020-09-04,77.0,0,False,-1.0,-1.8369701987210297e-16,0.72479278722912,0.6889669190756866,-0.433883739117558,-0.9009688679024191,0,2020,9,4,63.0,77.0,14.0,42.0,98.0,False,False
2020-09-05,71.0,1,False,-1.0,-1.8369701987210297e-16,0.8486442574947509,0.5289640103269624,-0.9749279121818236,-0.2225209339563146,0,2020,9,5,63.0,77.0,14.0,42.0,98.0,False,False
2020-09-06,79.0,1,False,-1.0,-1.8369701987210297e-16,0.9377521321470804,0.3473052528448203,-0.7818314824680299,0.6234898018587334,0,2020,9,6,63.0,77.0,14.0,42.0,98.0,False,False
2020-09-07,64.0,0,False,-1.0,-1.8369701987210297e-16,0.9884683243281114,0.1514277775045767,0.0,1.0,0,2020,9,7,63.0,77.0,14.0,42.0,98.0,False,False
2020-09-08,63.0,0,False,-1.0,-1.8369701987210297e-16,0.9987165071710528,-0.05064916883871264,0.7818314824680298,0.6234898018587336,0,2020,9,8,63.0,77.0,14.0,42.0,98.0,False,False
2020-09-09,63.0,0,False,-1.0,-1.8369701987210297e-16,0.9680771188662043,-0.2506525322587204,0.9749279121818236,-0.22252093395631434,0,2020,9,9,63.0,77.0,14.0,42.0,98.0,False,False
2020-09-10,61.0,0,False,-1.0,-1.8369701987210297e-16,0.8978045395707416,-0.4403941515576344,0.43388373911755823,-0.900968867902419,0,2020,9,10,63.0,77.0,14.0,42.0,98.0,False,False
2020-09-11,74.0,0,False,-1.0,-1.8369701987210297e-16,0.7907757369376989,-0.6121059825476626,-0.433883739117558,-0.9009688679024191,0,2020,9,11,63.0,77.0,14.0,42.0,98.0,False,False
2020-09-12,69.0,1,False,-1.0,-1.8369701987210297e-16,0.6513724827222223,-0.758758122692791,-0.9749279121818236,-0.2225209339563146,0,2020,9,12,63.0,77.0,14.0,42.0,98.0,False,False
2020-09-13,92.0,1,False,-1.0,-1.8369701987210297e-16,0.48530196253108104,-0.8743466161445821,-0.7818314824680299,0.6234898018587334,0,2020,9,13,63.0,77.0,14.0,42.0,98.0,False,False
2020-09-14,46.0,0,False,-1.0,-1.8369701987210297e-16,0.29936312297335804,-0.9541392564000488,0.0,1.0,0,2020,9,14,63.0,77.0,14.0,42.0,98.0,False,False
2020-09-15,68.0,0,False,-1.0,-1.8369701987210297e-16,0.10116832198743272,-0.994869323391895,0.7818314824680298,0.6234898018587336,0,2020,9,15,63.0,77.0,14.0,42.0,98.0,False,False
2020-09-16,86.0,0,False,-1.0,-1.8369701987210297e-16,-0.10116832198743204,-0.9948693233918952,0.9749279121818236,-0.22252093395631434,0,2020,9,16,63.0,77.0,14.0,42.0,98.0,False,False
2020-09-17,75.0,0,False,-1.0,-1.8369701987210297e-16,-0.2993631229733582,-0.9541392564000488,0.43388373911755823,-0.900968867902419,0,2020,9,17,63.0,77.0,14.0,42.0,98.0,False,False
2020-09-18,75.0,0,False,-1.0,-1.8369701987210297e-16,-0.4853019625310808,-0.8743466161445822,-0.433883739117558,-0.9009688679024191,0,2020,9,18,63.0,77.0,14.0,42.0,98.0,False,False
2020-09-19,74.0,1,False,-1.0,-1.8369701987210297e-16,-0.651372482722222,-0.7587581226927911,-0.9749279121818236,-0.2225209339563146,0,2020,9,19,63.0,77.0,14.0,42.0,98.0,False,False
2020-09-20,86.0,1,False,-1.0,-1.8369701987210297e-16,-0.7907757369376986,-0.6121059825476627,-0.7818314824680299,0.6234898018587334,0,2020,9,20,63.0,77.0,14.0,42.0,98.0,False,False
2020-09-21,57.0,0,False,-1.0,-1.8369701987210297e-16,-0.8978045395707417,-0.44039415155763423,0.0,1.0,0,2020,9,21,63.0,77.0,14.0,42.0,98.0,False,False
2020-09-22,50.0,0,False,-1.0,-1.8369701987210297e-16,-0.9680771188662041,-0.2506525322587213,0.7818314824680298,0.6234898018587336,0,2020,9,22,63.0,77.0,14.0,42.0,98.0,False,False
2020-09-23,61.0,0,False,-1.0,-1.8369701987210297e-16,-0.9987165071710528,-0.05064916883871355,0.9749279121818236,-0.22252093395631434,0,2020,9,23,63.0,77.0,14.0,42.0,98.0,False,False
2020-09-24,63.0,0,False,-1.0,-1.8369701987210297e-16,-0.9884683243281114,0.15142777750457667,0.43388373911755823,-0.900968867902419,0,2020,9,24,63.0,77.0,14.0,42.0,98.0,False,False
2020-09-25,63.0,0,False,-1.0,-1.8369701987210297e-16,-0.9377521321470804,0.3473052528448203,-0.433883739117558,-0.9009688679024191,0,2020,9,25,63.0,77.0,14.0,42.0,98.0,False,False
2020-09-26,74.0,1,False,-1.0,-1.8369701987210297e-16,-0.8486442574947509,0.5289640103269624,-0.9749279121818236,-0.2225209339563146,0,2020,9,26,63.0,77.0,14.0,42.0,98.0,False,False
2020-09-27,78.0,1,False,-1.0,-1.8369701987210297e-16,-0.72479278722912,0.6889669190756865,-0.7818314824680299,0.6234898018587334,0,2020,9,27,63.0,77.0,14.0,42.0,98.0,False,False
2020-09-28,60.0,0,False,-1.0,-1.8369701987210297e-16,-0.5712682150947924,0.8207634412072763,0.0,1.0,0,2020,9,28,63.0,77.0,14.0,42.0,98.0,False,False
2020-09-29,65.0,0,False,-1.0,-1.8369701987210297e-16,-0.3943558551133187,0.9189578116202306,0.7818314824680298,0.6234898018587336,0,2020,9,29,63.0,77.0,14.0,42.0,98.0,False,False
2020-09-30,77.0,0,False,-1.0,-1.8369701987210297e-16,-0.20129852008866114,0.9795299412524943,0.9749279121818236,-0.22252093395631434,0,2020,9,30,63.0,77.0,14.0,42.0,98.0,False,False
2020-10-01,71.0,0,False,-0.8660254037844386,0.5000000000000001,0.20129852008866006,0.9795299412524945,0.43388373911755823,-0.900968867902419,0,2020,10,1,56.5,70.5,14.0,35.5,91.5,False,False
2020-10-02,66.0,0,False,-0.8660254037844386,0.5000000000000001,0.39435585511331855,0.9189578116202306,-0.433883739117558,-0.9009688679024191,0,2020,10,2,56.5,70.5,14.0,35.5,91.5,False,False
2020-10-03,71.0,1,False,-0.8660254037844386,0.5000000000000001,0.5712682150947923,0.8207634412072763,-0.9749279121818236,-0.2225209339563146,0,2020,10,3,56.5,70.5,14.0,35.5,91.5,False,False
2020-10-04,60.0,1,False,-0.8660254037844386,0.5000000000000001,0.72479278722912,0.6889669190756866,-0.7818314824680299,0.6234898018587334,0,2020,10,4,56.5,70.5,14.0,35.5,91.5,False,False
2020-10-05,48.0,0,False,-0.8660254037844386,0.5000000000000001,0.8486442574947509,0.5289640103269624,0.0,1.0,0,2020,10,5,56.5,70.5,14.0,35.5,91.5,False,False
2020-10-06,53.0,0,False,-0.8660254037844386,0.5000000000000001,0.9377521321470804,0.3473052528448203,0.7818314824680298,0.6234898018587336,0,2020,10,6,56.5,70.5,14.0,35.5,91.5,False,False
2020-10-07,64.0,0,False,-0.8660254037844386,0.5000000000000001,0.9884683243281114,0.1514277775045767,0.9749279121818236,-0.22252093395631434,0,2020,10,7,56.5,70.5,14.0,35.5,91.5,False,False
2020-10-08,56.0,0,False,-0.8660254037844386,0.5000000000000001,0.9987165071710528,-0.05064916883871264,0.43388373911755823,-0.900968867902419,0,2020,10,8,56.5,70.5,14.0,35.5,91.5,False,False
2020-10-09,60.0,0,False,-0.8660254037844386,0.5000000000000001,0.9680771188662043,-0.2506525322587204,-0.433883739117558,-0.9009688679024191,0,2020,10,9,56.5,70.5,14.0,35.5,91.5,False,False
2020-10-10,64.0,1,False,-0.8660254037844386,0.5000000000000001,0.8978045395707416,-0.4403941515576344,-0.9749279121818236,-0.2225209339563146,0,2020,10,10,56.5,70.5,14.0,35.5,91.5,False,False
2020-10-11,59.0,1,False,-0.8660254037844386,0.5000000000000001,0.7907757369376989,-0.6121059825476626,-0.7818314824680299,0.6234898018587334,0,2020,10,11,56.5,70.5,14.0,35.5,91.5,False,False
2020-10-12,75.0,0,False,-0.8660254037844386,0.5000000000000001,0.6513724827222223,-0.758758122692791,0.0,1.0,0,2020,10,12,56.5,70.5,14.0,35.5,91.5,False,False
2020-10-13,57.0,0,False,-0.8660254037844386,0.5000000000000001,0.48530196253108104,-0.8743466161445821,0.7818314824680298,0.6234898018587336,0,2020,10,13,56.5,70.5,14.0,35.5,91.5,False,False
2020-10-14,73.0,0,False,-0.8660254037844386,0.5000000000000001,0.29936312297335804,-0.9541392564000488,0.9749279121818236,-0.22252093395631434,0,2020,10,14,56.5,70.5,14.0,35.5,91.5,False,False
2020-10-15,70.0,0,False,-0.8660254037844386,0.5000000000000001,0.10116832198743272,-0.994869323391895,0.43388373911755823,-0.900968867902419,0,2020,10,15,56.5,70.5,14.0,35.5,91.5,False,False
2020-10-16,71.0,0,False,-0.8660254037844386,0.5000000000000001,-0.10116832198743204,-0.9948693233918952,-0.433883739117558,-0.9009688679024191,0,2020,10,16,56.5,70.5,14.0,35.5,91.5,False,False
2020-10-17,63.0,1,False,-0.8660254037844386,0.5000000000000001,-0.2993631229733582,-0.9541392564000488,-0.9749279121818236,-0.2225209339563146,0,2020,10,17,56.5,70.5,14.0,35.5,91.5,False,False
2020-10-18,80.0,1,False,-0.8660254037844386,0.5000000000000001,-0.4853019625310808,-0.8743466161445822,-0.7818314824680299,0.6234898018587334,0,2020,10,18,56.5,70.5,14.0,35.5,91.5,False,False
2020-10-19,58.0,0,False,-0.8660254037844386,0.5000000000000001,-0.651372482722222,-0.7587581226927911,0.0,1.0,0,2020,10,19,56.5,70.5,14.0,35.5,91.5,False,False
2020-10-20,57.0,0,False,-0.8660254037844386,0.5000000000000001,-0.7907757369376986,-0.6121059825476627,0.7818314824680298,0.6234898018587336,0,2020,10,20,56.5,70.5,14.0,35.5,91.5,False,False
2020-10-21,65.0,0,False,-0.8660254037844386,0.5000000000000001,-0.8978045395707417,-0.44039415155763423,0.9749279121818236,-0.22252093395631434,0,2020,10,21,56.5,70.5,14.0,35.5,91.5,False,False
2020-10-22,65.0,0,False,-0.8660254037844386,0.5000000000000001,-0.9680771188662041,-0.2506525322587213,0.43388373911755823,-0.900968867902419,0,2020,10,22,56.5,70.5,14.0,35.5,91.5,False,False
2020-10-23,46.0,0,False,-0.8660254037844386,0.5000000000000001,-0.9987165071710528,-0.05064916883871355,-0.433883739117558,-0.9009688679024191,0,2020,10,23,56.5,70.5,14.0,35.5,91.5,False,False
2020-10-24,41.0,1,False,-0.8660254037844386,0.5000000000000001,-0.9884683243281114,0.15142777750457667,-0.9749279121818236,-0.2225209339563146,0,2020,10,24,56.5,70.5,14.0,35.5,91.5,False,False
2020-10-25,59.0,1,False,-0.8660254037844386,0.5000000000000001,-0.9377521321470804,0.3473052528448203,-0.7818314824680299,0.6234898018587334,0,2020,10,25,56.5,70.5,14.0,35.5,91.5,False,False
2020-10-26,40.0,0,False,-0.8660254037844386,0.5000000000000001,-0.8486442574947509,0.5289640103269624,0.0,1.0,0,2020,10,26,56.5,70.5,14.0,35.5,91.5,False,False
2020-10-27,49.0,0,False,-0.8660254037844386,0.5000000000000001,-0.72479278722912,0.6889669190756865,0.7818314824680298,0.6234898018587336,0,2020,10,27,56.5,70.5,14.0,35.5,91.5,False,False
2020-10-28,77.0,0,False,-0.8660254037844386,0.5000000000000001,-0.5712682150947924,0.8207634412072763,0.9749279121818236,-0.22252093395631434,0,2020,10,28,56.5,70.5,14.0,35.5,91.5,False,False
2020-10-29,56.0,0,False,-0.8660254037844386,0.5000000000000001,-0.3943558551133187,0.9189578116202306,0.43388373911755823,-0.900968867902419,0,2020,10,29,56.5,70.5,14.0,35.5,91.5,False,False
2020-10-30,66.0,0,False,-0.8660254037844386,0.5000000000000001,-0.20129852008866114,0.9795299412524943,-0.433883739117558,-0.9009688679024191,0,2020,10,30,56.5,70.5,14.0,35.5,91.5,False,False
2020-10-31,79.0,1,False,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146,0,2020,10,31,56.5,70.5,14.0,35.5,91.5,False,False
2020-11-01,78.0,1,False,-0.5000000000000004,0.8660254037844384,0.20129852008866006,0.9795299412524945,-0.7818314824680299,0.6234898018587334,0,2020,11,1,63.0,82.75,19.75,33.375,112.375,False,False
2020-11-02,82.0,0,False,-0.5000000000000004,0.8660254037844384,0.39435585511331855,0.9189578116202306,0.0,1.0,0,2020,11,2,63.0,82.75,19.75,33.375,112.375,False,False
2020-11-03,43.0,0,False,-0.5000000000000004,0.8660254037844384,0.5712682150947923,0.8207634412072763,0.7818314824680298,0.6234898018587336,0,2020,11,3,63.0,82.75,19.75,33.375,112.375,False,False
2020-11-04,56.0,0,False,-0.5000000000000004,0.8660254037844384,0.72479278722912,0.6889669190756866,0.9749279121818236,-0.22252093395631434,0,2020,11,4,63.0,82.75,19.75,33.375,112.375,False,False
2020-11-05,57.0,0,False,-0.5000000000000004,0.8660254037844384,0.8486442574947509,0.5289640103269624,0.43388373911755823,-0.900968867902419,0,2020,11,5,63.0,82.75,19.75,33.375,112.375,False,False
2020-11-06,56.0,0,False,-0.5000000000000004,0.8660254037844384,0.9377521321470804,0.3473052528448203,-0.433883739117558,-0.9009688679024191,0,2020,11,6,63.0,82.75,19.75,33.375,112.375,False,False
2020-11-07,66.0,1,False,-0.5000000000000004,0.8660254037844384,0.9884683243281114,0.1514277775045767,-0.9749279121818236,-0.2225209339563146,0,2020,11,7,63.0,82.75,19.75,33.375,112.375,False,False
2020-11-08,72.0,1,False,-0.5000000000000004,0.8660254037844384,0.9987165071710528,-0.05064916883871264,-0.7818314824680299,0.6234898018587334,0,2020,11,8,63.0,82.75,19.75,33.375,112.375,False,False
2020-11-09,50.0,0,False,-0.5000000000000004,0.8660254037844384,0.9680771188662043,-0.2506525322587204,0.0,1.0,0,2020,11,9,63.0,82.75,19.75,33.375,112.375,False,False
2020-11-10,62.0,0,False,-0.5000000000000004,0.8660254037844384,0.8978045395707416,-0.4403941515576344,0.7818314824680298,0.6234898018587336,0,2020,11,10,63.0,82.75,19.75,33.375,112.375,False,False
2020-11-11,64.0,0,False,-0.5000000000000004,0.8660254037844384,0.7907757369376989,-0.6121059825476626,0.9749279121818236,-0.22252093395631434,0,2020,11,11,63.0,82.75,19.75,33.375,112.375,False,False
2020-11-12,74.0,0,False,-0.5000000000000004,0.8660254037844384,0.6513724827222223,-0.758758122692791,0.43388373911755823,-0.900968867902419,0,2020,11,12,63.0,82.75,19.75,33.375,112.375,False,False
2020-11-13,70.0,0,False,-0.5000000000000004,0.8660254037844384,0.48530196253108104,-0.8743466161445821,-0.433883739117558,-0.9009688679024191,0,2020,11,13,63.0,82.75,19.75,33.375,112.375,False,False
2020-11-14,92.0,1,False,-0.5000000000000004,0.8660254037844384,0.29936312297335804,-0.9541392564000488,-0.9749279121818236,-0.2225209339563146,0,2020,11,14,63.0,82.75,19.75,33.375,112.375,False,False
2020-11-15,86.0,1,False,-0.5000000000000004,0.8660254037844384,0.10116832198743272,-0.994869323391895,-0.7818314824680299,0.6234898018587334,0,2020,11,15,63.0,82.75,19.75,33.375,112.375,False,False
2020-11-16,81.0,0,False,-0.5000000000000004,0.8660254037844384,-0.10116832198743204,-0.9948693233918952,0.0,1.0,0,2020,11,16,63.0,82.75,19.75,33.375,112.375,False,False
2020-11-17,63.0,0,False,-0.5000000000000004,0.8660254037844384,-0.2993631229733582,-0.9541392564000488,0.7818314824680298,0.6234898018587336,0,2020,11,17,63.0,82.75,19.75,33.375,112.375,False,False
2020-11-18,73.0,0,False,-0.5000000000000004,0.8660254037844384,-0.4853019625310808,-0.8743466161445822,0.9749279121818236,-0.22252093395631434,0,2020,11,18,63.0,82.75,19.75,33.375,112.375,False,False
2020-11-19,88.0,0,False,-0.5000000000000004,0.8660254037844384,-0.651372482722222,-0.7587581226927911,0.43388373911755823,-0.900968867902419,0,2020,11,19,63.0,82.75,19.75,33.375,112.375,False,False
2020-11-20,82.0,0,False,-0.5000000000000004,0.8660254037844384,-0.7907757369376986,-0.6121059825476627,-0.433883739117558,-0.9009688679024191,0,2020,11,20,63.0,82.75,19.75,33.375,112.375,False,False
2020-11-21,81.0,1,False,-0.5000000000000004,0.8660254037844384,-0.8978045395707417,-0.44039415155763423,-0.9749279121818236,-0.2225209339563146,0,2020,11,21,63.0,82.75,19.75,33.375,112.375,False,False
2020-11-22,94.0,1,False,-0.5000000000000004,0.8660254037844384,-0.9680771188662041,-0.2506525322587213,-0.7818314824680299,0.6234898018587334,0,2020,11,22,63.0,82.75,19.75,33.375,112.375,False,False
2020-11-23,63.0,0,False,-0.5000000000000004,0.8660254037844384,-0.9987165071710528,-0.05064916883871355,0.0,1.0,0,2020,11,23,63.0,82.75,19.75,33.375,112.375,False,False
2020-11-24,59.0,0,False,-0.5000000000000004,0.8660254037844384,-0.9884683243281114,0.15142777750457667,0.7818314824680298,0.6234898018587336,0,2020,11,24,63.0,82.75,19.75,33.375,112.375,False,False
2020-11-25,68.0,0,False,-0.5000000000000004,0.8660254037844384,-0.9377521321470804,0.3473052528448203,0.9749279121818236,-0.22252093395631434,0,2020,11,25,63.0,82.75,19.75,33.375,112.375,False,False
2020-11-26,82.0,0,False,-0.5000000000000004,0.8660254037844384,-0.8486442574947509,0.5289640103269624,0.43388373911755823,-0.900968867902419,0,2020,11,26,63.0,82.75,19.75,33.375,112.375,False,False
2020-11-27,103.0,0,False,-0.5000000000000004,0.8660254037844384,-0.72479278722912,0.6889669190756865,-0.433883739117558,-0.9009688679024191,0,2020,11,27,63.0,82.75,19.75,33.375,112.375,False,False
2020-11-28,83.0,1,False,-0.5000000000000004,0.8660254037844384,-0.5712682150947924,0.8207634412072763,-0.9749279121818236,-0.2225209339563146,0,2020,11,28,63.0,82.75,19.75,33.375,112.375,False,False
2020-11-29,108.0,1,False,-0.5000000000000004,0.8660254037844384,-0.3943558551133187,0.9189578116202306,-0.7818314824680299,0.6234898018587334,0,2020,11,29,63.0,82.75,19.75,33.375,112.375,False,False
2020-11-30,92.0,0,False,-0.5000000000000004,0.8660254037844384,-0.20129852008866114,0.9795299412524943,0.0,1.0,0,2020,11,30,63.0,82.75,19.75,33.375,112.375,False,False
